dist1,dist2,dist3,angle
1.5788,1.0476,0.9281,0.0
1.5788,1.0476,0.9281,0.0
1.4281,2.6776,0.8404,22.0
1.4281,2.6776,0.8404,22.0
1.4281,2.6776,0.8404,22.0
1.3298,3.1421,0.9801,22.0
1.6634,2.2308,0.9352,22.0
1.6634,2.2308,0.9352,22.0
1.6634,2.2308,0.9352,22.0
1.8174,1.3702,1.1781,0.0
1.8174,1.3702,1.1781,0.0
1.8174,1.3702,1.1781,0.0
1.6502,1.238,1.4338,0.0
1.6502,1.238,1.4338,0.0
1.6502,1.238,1.4338,0.0
1.4865,1.82,1.3149,22.0
1.4865,1.82,1.3149,22.0
1.4251,1.7837,1.2732,22.0
1.7324,1.6797,1.3297,0.0
1.7324,1.6797,1.3297,0.0
1.6703,1.6186,1.2876,0.0
1.554,1.545,1.1965,0.0
1.554,1.545,1.1965,0.0
1.554,1.545,1.1965,0.0
1.3898,2.0923,1.0773,22.0
1.3898,2.0923,1.0773,22.0
1.3898,2.0923,1.0773,22.0
1.7618,1.9615,1.2496,22.0
1.7618,1.9615,1.2496,22.0
1.7618,1.9615,1.2496,22.0
2.1878,1.1944,1.129,0.0
2.1878,1.1944,1.129,0.0
2.1182,1.1369,1.0943,0.0
2.0009,1.6192,1.0279,0.0
2.0009,1.6192,1.0279,0.0
2.0009,1.6192,1.0279,0.0
1.8383,1.4941,1.2826,0.0
1.8383,1.4941,1.2826,0.0
1.8383,1.4941,1.2826,0.0
1.6686,1.373,1.1412,0.0
1.6686,1.373,1.1412,0.0
1.6189,1.3399,1.1017,0.0
2.134,1.2757,1.0241,0.0
2.134,1.2757,1.0241,0.0
2.134,1.2757,1.0241,0.0
1.9638,2.2,0.9159,22.0
1.9638,2.2,0.9159,22.0
1.9638,2.2,0.9159,22.0
1.8129,2.0685,1.2307,22.0
1.8129,2.0685,1.2307,22.0
1.8129,2.0685,1.2307,22.0
1.8369,1.4525,1.1165,0.0
1.8369,1.4525,1.1165,0.0
1.8369,1.4525,1.1165,0.0
1.94,1.741,1.5148,0.0
1.94,1.741,1.5148,0.0
1.94,1.741,1.5148,0.0
1.8365,1.6576,1.4404,0.0
1.7212,1.5676,1.3621,0.0
1.7212,1.5676,1.3621,0.0
1.7212,1.5676,1.3621,0.0
1.5594,1.448,1.2628,0.0
1.5594,1.448,1.2628,0.0
1.5007,1.4067,1.2303,0.0
1.379,1.3259,1.1771,0.0
1.379,1.3259,1.1771,0.0
1.379,1.3259,1.1771,0.0
1.2064,1.693,1.0427,22.0
1.2064,1.693,1.0427,22.0
1.2064,1.693,1.0427,22.0
2.0585,1.5714,1.0596,0.0
2.0585,1.5714,1.0596,0.0
2.0585,1.5714,1.0596,0.0
1.8896,1.4527,0.9272,0.0
1.8896,1.4527,0.9272,0.0
1.8896,1.4527,0.9272,0.0
1.7385,1.3614,0.8208,0.0
1.7385,1.3614,0.8208,0.0
1.7385,1.3614,0.8208,0.0
1.9429,1.7036,1.3276,0.0
1.9429,1.7036,1.3276,0.0
1.9429,1.7036,1.3276,0.0
1.7626,2.7137,1.1941,22.0
1.7626,2.7137,1.1941,22.0
1.7626,2.7137,1.1941,22.0
1.6021,2.6034,1.1026,22.0
1.6021,2.6034,1.1026,22.0
1.6021,2.6034,1.1026,22.0
1.6016,1.3991,1.1602,0.0
1.6016,1.3991,1.1602,0.0
1.6016,1.3991,1.1602,0.0
1.4882,1.3363,1.3563,0.0
1.4275,1.3016,1.3103,0.0
1.4275,1.3016,1.3103,0.0
1.3734,1.9726,1.2705,22.0
1.2457,2.2386,1.1812,22.0
1.2457,2.2386,1.1812,22.0
1.6102,1.8301,1.1475,22.0
1.5631,1.7975,1.104,22.0
1.5631,1.7975,1.104,22.0
2.3786,1.7348,1.0223,0.0
2.3369,1.7088,0.99,0.0
2.3369,1.7088,0.99,0.0
2.2292,1.6379,0.9145,0.0
2.1736,1.603,0.8783,0.0
2.1736,1.603,0.8783,0.0
2.0131,1.5097,1.1733,0.0
2.0131,1.5097,1.1733,0.0
2.0131,1.5097,1.1733,0.0
1.8577,1.6269,1.0607,0.0
1.8577,1.6269,1.0607,0.0
1.8577,1.6269,1.0607,0.0
1.6867,1.5092,0.9524,0.0
1.6867,1.5092,0.9524,0.0
1.6867,1.5092,0.9524,0.0
1.5365,1.4155,1.2387,0.0
1.5365,1.4155,1.2387,0.0
1.5365,1.4155,1.2387,0.0
1.3654,1.529,1.1209,22.0
1.3654,1.529,1.1209,22.0
1.3654,1.529,1.1209,22.0
2.7794,1.4004,1.2271,0.0
2.7794,1.4004,1.2271,0.0
2.7794,1.4004,1.2271,0.0
2.6172,1.2702,1.1007,0.0
2.6172,1.2702,1.1007,0.0
2.6172,1.2702,1.1007,0.0
2.4609,1.1569,0.9836,0.0
2.4609,1.1569,0.9836,0.0
2.4609,1.1569,0.9836,0.0
2.3017,1.0548,0.8795,0.0
2.3017,1.0548,0.8795,0.0
2.3017,1.0548,0.8795,0.0
2.1919,1.6058,1.2389,0.0
2.215,1.526,1.1624,0.0
2.215,1.526,1.1624,0.0
2.0992,1.4524,1.0942,0.0
2.0405,1.4173,1.0628,0.0
2.0405,1.4173,1.0628,0.0
2.0405,1.4173,1.0628,0.0
1.8747,1.4824,1.3827,0.0
1.8747,1.4824,1.3827,0.0
1.8747,1.4824,1.3827,0.0
1.7539,1.3927,1.3122,0.0
1.6522,1.321,1.2589,0.0
1.6522,1.321,1.2589,0.0
1.6522,1.321,1.2589,0.0
1.4754,1.2068,2.2619,-22.0
1.4754,1.2068,2.2619,-22.0
1.3739,1.3443,2.1967,-22.0
1.3251,1.3165,2.1523,-22.0
1.3251,1.3165,2.1523,-22.0
1.3251,1.3165,2.1523,-22.0
1.6815,1.2389,2.0534,-22.0
2.0533,1.1686,1.6043,0.0
2.0533,1.1686,1.6043,0.0
2.3158,1.0968,1.5024,0.0
2.2569,1.0549,1.4709,0.0
2.2569,1.0549,1.4709,0.0
2.1374,0.9755,1.6923,0.0
2.0792,0.94,1.6533,0.0
2.0792,0.94,1.6533,0.0
1.9731,1.2164,1.5853,0.0
1.9158,1.1721,1.5504,0.0
1.9158,1.1721,1.5504,0.0
1.805,1.09,1.487,0.0
1.7503,1.0514,1.4579,0.0
1.7503,1.0514,1.4579,0.0
1.6438,0.981,1.6864,-22.0
1.5826,0.9436,1.645,-22.0
1.5826,0.9436,1.645,-22.0
1.4866,1.243,1.5494,-22.0
1.9214,1.2178,1.4858,0.0
1.9214,1.2178,1.4858,0.0
2.8488,1.3803,1.1952,0.0
2.7322,1.2731,1.3219,0.0
2.7322,1.2731,1.3219,0.0
3.0412,1.1797,1.2429,0.0
2.9928,1.139,1.2092,0.0
2.9928,1.139,1.2092,0.0
2.8826,1.0491,1.1369,0.0
2.8331,1.0103,1.1067,0.0
2.8331,1.0103,1.1067,0.0
2.8331,1.0103,1.1067,0.0
2.6766,0.8964,1.6595,0.0
2.6766,0.8964,1.6595,0.0
2.5756,0.8318,1.5927,0.0
2.5226,1.2054,1.5593,0.0
2.5226,1.2054,1.5593,0.0
2.411,1.1195,1.4933,0.0
2.3527,1.0769,1.664,0.0
2.3527,1.0769,1.664,0.0
2.3527,1.0769,1.664,0.0
2.3828,0.9726,1.545,0.0
2.3828,0.9726,1.545,0.0
2.3828,0.9726,1.545,0.0
2.2741,1.3041,1.4741,0.0
2.2124,1.2612,1.4361,0.0
2.2124,1.2612,1.4361,0.0
2.0898,1.181,1.3657,0.0
2.0359,1.1483,1.3372,0.0
2.0359,1.1483,1.3372,0.0
1.9757,1.1136,1.5089,0.0
1.8519,3.2914,1.4198,22.0
1.8519,3.2914,1.4198,22.0
1.8519,3.2914,1.4198,22.0
1.6946,2.3612,1.3294,22.0
1.6946,2.3612,1.3294,22.0
1.6946,2.3612,1.3294,22.0
1.89,1.5694,1.495,0.0
1.89,1.5694,1.495,0.0
1.89,1.5694,1.495,0.0
1.732,1.4792,1.4142,0.0
1.732,1.4792,1.4142,0.0
1.732,1.4792,1.4142,0.0
1.553,2.0558,1.2685,22.0
1.553,2.0558,1.2685,22.0
1.553,2.0558,1.2685,22.0
1.4054,1.9505,1.1682,22.0
1.4054,1.9505,1.1682,22.0
1.4054,1.9505,1.1682,22.0
1.7589,1.2217,1.2897,0.0
1.7589,1.2217,1.2897,0.0
1.7209,1.1973,1.2593,0.0
1.6108,1.7371,1.1713,22.0
1.6108,1.7371,1.1713,22.0
1.6108,1.7371,1.1713,22.0
2.039,1.6102,1.0786,0.0
2.039,1.6102,1.0786,0.0
2.039,1.6102,1.0786,0.0
1.9447,1.5282,1.3889,0.0
1.8874,1.4844,1.3391,0.0
1.8874,1.4844,1.3391,0.0
1.8874,1.4844,1.3391,0.0
1.7775,1.4035,1.246,0.0
1.664,1.3251,1.1536,0.0
1.664,1.3251,1.1536,0.0
2.1772,1.2618,1.0773,0.0
2.1167,1.228,1.0355,0.0
2.1167,1.228,1.0355,0.0
2.0043,1.7076,0.9639,0.0
1.9544,1.6711,0.9348,0.0
1.9544,1.6711,0.9348,0.0
1.843,1.5926,1.2583,0.0
1.7839,1.5526,1.2057,0.0
1.7839,1.5526,1.2057,0.0
1.6775,1.4841,1.113,0.0
1.6286,1.4542,1.0713,0.0
1.6286,1.4542,1.0713,0.0
1.6286,1.4542,1.0713,0.0
1.4706,1.9079,0.9425,22.0
1.4706,1.9079,0.9425,22.0
1.4706,1.9079,0.9425,22.0
1.9612,1.7809,0.8585,0.0
1.9612,1.7809,0.8585,0.0
1.9612,1.7809,0.8585,0.0
1.8175,1.649,1.2145,0.0
1.8175,1.649,1.2145,0.0
1.8175,1.649,1.2145,0.0
2.3129,1.5244,1.0833,0.0
2.3129,1.5244,1.0833,0.0
2.3129,1.5244,1.0833,0.0
2.1613,1.4166,0.9717,0.0
2.1613,1.4166,0.9717,0.0
2.1613,1.4166,0.9717,0.0
1.9977,1.3111,0.8672,0.0
1.9977,1.3111,0.8672,0.0
1.9977,1.3111,0.8672,0.0
1.8414,1.7107,1.2276,0.0
1.8414,1.7107,1.2276,0.0
1.8414,1.7107,1.2276,0.0
1.9105,2.6021,1.0922,22.0
1.9105,2.6021,1.0922,22.0
1.9105,2.6021,1.0922,22.0
1.7619,2.0092,0.9984,22.0
1.7619,2.0092,0.9984,22.0
1.7619,2.0092,0.9984,22.0
1.9842,1.4564,1.5012,0.0
1.9495,1.418,1.4853,0.0
1.9495,1.418,1.4853,0.0
1.8409,1.8145,1.4095,0.0
1.7876,1.7807,1.374,0.0
1.7876,1.7807,1.374,0.0
1.6767,1.7138,1.3045,22.0
1.6249,1.6842,1.2743,22.0
1.6249,1.6842,1.2743,22.0
1.8748,1.5952,1.3128,0.0
1.8347,1.5501,1.2961,0.0
1.8347,1.5501,1.2961,0.0
1.7345,1.4861,1.2336,0.0
2.0602,1.451,1.1999,0.0
2.0602,1.451,1.1999,0.0
2.0602,1.451,1.1999,0.0
1.8945,1.7731,1.239,0.0
1.8945,1.7731,1.239,0.0
1.7828,1.7054,1.1569,0.0
1.7255,1.6726,1.1169,0.0
1.7255,1.6726,1.1169,0.0
1.669,2.0629,1.0792,22.0
1.5452,1.9835,1.0032,22.0
1.5452,1.9835,1.0032,22.0
1.5452,1.9835,1.0032,22.0
1.8126,1.4498,1.1177,0.0
1.8126,1.4498,1.1177,0.0
1.8126,1.4498,1.1177,0.0
2.9105,1.7078,1.3095,0.0
2.9105,1.7078,1.3095,0.0
2.9105,1.7078,1.3095,0.0
2.743,1.5898,1.1782,0.0
2.743,1.5898,1.1782,0.0
2.743,1.5898,1.1782,0.0
2.8894,1.4868,1.0639,0.0
2.8894,1.4868,1.0639,0.0
2.8894,1.4868,1.0639,0.0
2.726,1.4775,0.9666,0.0
2.726,1.4775,0.9666,0.0
2.6656,1.4239,1.1834,0.0
2.7928,1.3251,1.0917,0.0
2.7928,1.3251,1.0917,0.0
2.7928,1.3251,1.0917,0.0
2.6155,1.1898,0.9712,0.0
2.6155,1.1898,0.9712,0.0
2.6155,1.1898,0.9712,0.0
2.4518,1.0762,0.8779,0.0
2.4518,1.0762,0.8779,0.0
2.4518,1.0762,0.8779,0.0
2.288,0.9778,1.4422,0.0
2.288,0.9778,1.4422,0.0
2.288,0.9778,1.4422,0.0
2.1162,1.235,1.3473,0.0
2.1162,1.235,1.3473,0.0
2.0042,1.1599,1.5113,0.0
1.9508,1.1264,1.474,0.0
1.9508,1.1264,1.474,0.0
1.9508,1.1264,1.474,0.0
1.8405,1.0627,1.4002,0.0
1.7265,1.3556,1.3297,0.0
1.7265,1.3556,1.3297,0.0
1.7265,1.3556,1.3297,0.0
1.5684,1.2481,1.4864,0.0
1.5684,1.2481,1.4864,0.0
1.5684,1.2481,1.4864,0.0
1.407,1.1515,1.3672,0.0
1.407,1.1515,1.3672,0.0
1.407,1.1515,1.3672,0.0
1.2462,2.1085,1.2588,0.0
1.2462,2.1085,1.2588,0.0
1.1405,2.038,1.1945,0.0
1.5293,2.0036,1.0872,22.0
1.5293,2.0036,1.0872,22.0
1.4267,1.927,0.9954,22.0
1.8447,1.8806,0.9607,22.0
1.8447,1.8806,0.9607,22.0
1.8447,1.8806,0.9607,22.0
2.0836,1.7156,0.8921,0.0
2.0836,1.7156,0.8921,0.0
1.9777,1.6111,1.2066,0.0
1.9212,1.5688,1.1671,0.0
1.9212,1.5688,1.1671,0.0
1.814,1.4916,1.0967,0.0
1.7545,1.4505,1.0605,0.0
1.7545,1.4505,1.0605,0.0
1.6377,1.3742,1.3606,0.0
1.5822,1.3402,1.3195,0.0
1.5822,1.3402,1.3195,0.0
1.5822,1.3402,1.3195,0.0
1.9157,1.4856,1.2116,0.0
1.9157,1.4856,1.2116,0.0
1.8091,1.4056,1.1465,0.0
1.7601,1.3702,1.119,0.0
1.7601,1.3702,1.119,0.0
2.1338,1.2912,1.1658,0.0
2.0766,1.2552,1.1129,0.0
2.0766,1.2552,1.1129,0.0
1.9729,1.8601,1.0188,0.0
1.9159,1.8214,0.9682,0.0
1.9159,1.8214,0.9682,0.0
2.345,1.7822,0.9167,0.0
2.2404,1.7178,0.8316,0.0
2.2404,1.7178,0.8316,0.0
2.2404,1.7178,0.8316,0.0
2.5319,1.8539,0.7181,0.0
2.5319,1.8539,0.7181,0.0
2.5319,1.8539,0.7181,0.0
2.3704,1.7453,1.0069,0.0
2.3704,1.7453,1.0069,0.0
2.3704,1.7453,1.0069,0.0
2.2548,1.6729,0.9203,0.0
2.1425,1.6076,0.8432,0.0
2.1425,1.6076,0.8432,0.0
2.0336,1.7829,0.7772,0.0
1.9766,1.7421,0.7468,0.0
1.9766,1.7421,0.7468,0.0
1.8633,1.6641,1.0447,0.0
1.8021,1.6238,1.0009,0.0
1.8021,1.6238,1.0009,0.0
1.8021,1.6238,1.0009,0.0
1.6898,1.5534,0.9261,0.0
1.5705,1.4847,0.8563,0.0
1.5705,1.4847,0.8563,0.0
1.5705,1.4847,0.8563,0.0
1.4015,2.0446,1.1147,22.0
1.4015,2.0446,1.1147,22.0
1.339,2.0073,1.0712,22.0
1.7283,1.901,1.2348,22.0
1.7283,1.901,1.2348,22.0
1.7283,1.901,1.2348,22.0
1.5449,1.7165,1.1088,22.0
1.5449,1.7165,1.1088,22.0
1.5449,1.7165,1.1088,22.0
2.5646,1.5186,1.3801,0.0
2.5646,1.5186,1.3801,0.0
2.5646,1.5186,1.3801,0.0
2.3815,1.3572,1.2482,0.0
2.3815,1.3572,1.2482,0.0
2.3294,1.3157,1.2118,0.0
2.2099,1.2243,1.1342,0.0
2.2099,1.2243,1.1342,0.0
2.2099,1.2243,1.1342,0.0
2.6783,1.1024,1.4522,0.0
2.6783,1.1024,1.4522,0.0
2.6783,1.1024,1.4522,0.0
2.5071,1.5145,1.3133,0.0
2.5071,1.5145,1.3133,0.0
2.4449,1.4642,1.265,0.0
2.3349,1.3781,1.1836,0.0
2.3349,1.3781,1.1836,0.0
2.3349,1.3781,1.1836,0.0
2.1573,1.2484,1.0646,0.0
2.1573,1.2484,1.0646,0.0
2.0967,1.2073,1.0285,0.0
1.9742,1.1307,1.3833,0.0
1.9742,1.1307,1.3833,0.0
1.9742,1.1307,1.3833,0.0
2.4511,1.524,1.2426,0.0
2.4511,1.524,1.2426,0.0
2.4511,1.524,1.2426,0.0
2.2854,1.3992,1.1165,0.0
2.2854,1.3992,1.1165,0.0
2.2854,1.3992,1.1165,0.0
2.1243,1.2879,1.0068,0.0
2.1243,1.2879,1.0068,0.0
2.0716,1.2542,0.9744,0.0
1.9686,1.1927,1.3633,0.0
1.9686,1.1927,1.3633,0.0
1.8497,1.6171,1.2585,0.0
1.8497,1.6171,1.2585,0.0
1.8497,1.6171,1.2585,0.0
2.3263,1.4861,1.1173,0.0
2.3263,1.4861,1.1173,0.0
2.3263,1.4861,1.1173,0.0
2.2204,1.4122,1.0378,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
2.1142,1.3429,0.9639,0.0
